formula,BG,fidelity
LiYb3,0.0,2
Yb3Mg,0.0,2
GaFe3,0.0,2
Mg2Ag,0.0,2
YMg2,0.0,2
Cs2In3,0.216299999999999,2
PdF3,1.0487,2
P3Pd7,0.0,2
VO2,0.142199999999999,2
VO2,0.0,2
Ce2Mg,0.0,2
GeBr2,2.8296,2
NpCl4,1.1679,2
FeO,0.0,2
Yb2S3,2.5394,2
Yb5Mg,0.0,2
Tl2S,1.132199999999999,2
US2,0.0,2
U3Sb4,0.0,2
LiTe3,0.509599999999999,2
Rb2O,0.7837000000000001,2
HgBr2,2.036,2
ReO3,0.0,2
MgIn,0.0,2
ZrMn2,0.0,2
TiF3,0.0,2
Ag2S,0.6818999999999991,2
MnF3,0.0,2
Yb2S3,2.8164,2
CeMg3,0.0,2
Mg149Cd,0.0,2
NaMg149,0.0,2
K2O,2.2661,2
AcMg5,0.0,2
PuCu2,0.0,2
YbIn2,0.0,2
Yb5Si3,0.0,2
Yb5As3,0.0,2
Ba5Ga6,0.0,2
Fe2Re3,0.0,2
Li3Yb,0.0,2
YbU3,0.0,2
Yb3Re,0.0,2
KI,4.4414,2
BaO,2.5282,2
YbCl3,4.0941,2
YbF,0.0,2
Nd13Cd58,0.0,2
Ta5S8,0.0,2
FeO,0.542999999999999,2
NF2,3.0362,2
Ti11O14,0.0,2
InHg3,0.0,2
MnF2,3.0911,2
EuIn,0.0,2
MnIr,0.0,2
Rb3Pu,0.0,2
YbMg2,0.0,2
Yb4Ir,0.0,2
Yb4Al,0.0,2
Yb4Pt,0.0,2
Yb4Rh,0.0,2
YbMg3,0.0,2
BaCa3,0.0,2
CoF3,0.5880000000000001,2
LaTe2,0.061699999999999,2
VCl4,0.4062,2
KF3,1.7192,2
As2O3,3.7495,2
BeO2,0.0,2
Mn2P,0.0,2
VBr3,0.6834,2
MgIn3,0.0,2
NpCl4,1.1444,2
CoF3,0.7613000000000001,2
EuMg,0.0,2
ZrRh,0.0,2
Ta2O5,3.471599999999999,2
Eu2Sb3,0.0,2
VF5,3.8361,2
PuI2,0.515699999999999,2
AgBr,1.244199999999999,2
TiO2,2.9417,2
ZnAg,0.0,2
SmBr2,0.0,2
Sb2O5,0.140299999999999,2
ErCo5,0.0,2
CaYb3,0.0,2
MgSn2,0.0,2
SrCa,0.0,2
DyCo5,0.0,2
TbCo5,0.0,2
CsK,0.0,2
Fe3O4,0.0,2
CaSb2,0.0,2
Mn3Co,0.0,2
EuSb2,0.0,2
VBr3,0.6581,2
Mg2Ga,0.0,2
MgGa2,0.0,2
Ca2Mg,0.0,2
V3Sn,0.0,2
Fe3Re,0.0,2
CeF3,0.9484,2
NpAl3,0.0,2
BPt2,0.0,2
Gd2Mg,0.0,2
SrO2,2.9758,2
HBr,5.3367,2
CeZn3,0.0,2
SrO2,2.717399999999999,2
VF4,0.3457,2
USe2,0.0,2
GeS2,2.8353,2
YbS2,0.0,2
Yb3Ga8,0.0,2
Sr11Sb10,0.0,2
MgIn2,0.0,2
MgAu2,0.0,2
KO2,0.0,2
CsO2,0.414299999999999,2
Y3Mg,0.0,2
CeAu2,0.0,2
Mo15N16,0.0,2
LiO8,0.1092,2
Cs3Te22,0.0,2
Cd3Se4,0.8668,2
TiCl3,0.352199999999999,2
NaMn2O4,0.0,2
Mn3FeAs4,0.0,2
KMn2O4,0.0,2
Mn3CrAs4,0.0,2
CoPO4,0.483499999999999,2
AlGe3Mo2,0.0,2
V2OF5,0.5253,2
Na(NiO2)2,0.0,2
RbV5Se8,0.1421,2
La7CoI12,0.0,2
LiMn2F9,2.3004,2
U8FeSe17,0.245,2
Nb2Co4O9,0.8233,2
Ga12Ag2Te19,0.8895000000000001,2
BaGeO3,2.2342,2
Y3TaO7,4.0349,2
YbGa3Au,0.0,2
YbZnGa3,0.0,2
Ir(N2Cl3)2,0.442299999999999,2
Fe2PO5,0.318099999999999,2
Cr2NiO4,0.8258999999999991,2
LiSbS,1.091899999999999,2
TePdI2,0.111199999999999,2
K3(NiO2)2,0.2216,2
Cs2HgBr4,2.8128,2
KMnF3,2.1486,2
UCoSi2,0.0,2
KNO3,3.5434,2
AgClO4,3.2945,2
V4GeSe8,0.0,2
KCoO2,0.117099999999999,2
Gd2CdSe4,1.633899999999999,2
Mg(ScSe2)2,1.4133,2
Yb2SmS4,0.0,2
Tb2YbS4,0.0,2
Yb(NdS2)2,0.0,2
Yb(PrS2)2,0.0,2
Yb(DyS2)2,0.0,2
Yb2(SiPt)3,0.0,2
Yb2CuSb3,0.5825,2
SrAgO2,0.0,2
Yb2Br2F,0.0,2
Yb2Nd2O5,0.0,2
Yb2Br2O,0.0,2
Yb2I2O,0.0,2
Yb2Cl2F,0.0,2
Ba2SrI6,3.7761,2
Yb2Fe3Si5,0.0,2
TaBr5N2,0.0,2
Pr(GePt)2,0.0,2
Nd(GePt)2,0.0,2
KCoF4,1.1154,2
RbFeF4,1.293899999999999,2
YbHCl,0.0,2
YbClF,0.0,2
YbOF,5.4508,2
Yb5(Ni2Sn5)2,0.0,2
Yb5(Ge5Rh2)2,0.0,2
Yb5(Co2Ge5)2,0.0,2
Mg(BrO3)2,4.753900000000001,2
Gd8Sb3O8,0.0,2
CsNaF3,0.0,2
CsLi2Br3,5.1162,2
Mg4B3Ir2,0.0,2
Li5BiO5,0.0,2
V2CoO4,0.175699999999999,2
Nb3In2Cl9,1.0641,2
Sm8Sb3O8,0.0,2
Sr(NiO2)4,0.0,2
LiNi3O4,0.0,2
Co5SbO8,0.2475,2
Nb3Ga2Cl9,1.0691,2
U(PO3)4,1.1594,2
LiV3O4,0.0,2
CaMn2O4,0.7450999999999991,2
NdNO6,0.3709,2
Ni(ClO)2,0.0,2
AuBr3N2,0.3426,2
PrMgS3,0.907099999999999,2
YbZnGe,0.0,2
Yb(ZnSb)2,0.0,2
YbTe4Pb3,0.0,2
Gd6C3Cl5,0.0,2
Mg4FeO5,1.1179,2
NaYbCl4,5.6312,2
YbBi2C,0.0,2
RbBrF4,3.7733,2
La5Pb3O,0.0,2
YbPO2,0.017099999999999,2
LiYbF2,0.0,2
V2CoO4,0.4255,2
KTiCl3,0.0,2
NaYF4,8.5918,2
Yb(Ga2Cu)4,0.0,2
Yb(ZnGa)2,0.0,2
ThPbAu2,0.0,2
La2SbO2,0.0,2
Gd(CuGe)2,0.0,2
Cs2CuF6,0.2646,2
Er2SbO2,0.0,2
Rb2VF6,0.7661,2
K2CrF6,0.703399999999999,2
Gd2SbO2,0.0,2
Ba3Sn2O7,2.4833,2
Ba4Pb3O10,0.0,2
Li2ThN2,2.6474,2
Sr2P7Rh12,0.0,2
Er2As7Rh12,0.0,2
Y2As7Rh12,0.0,2
Eu2As7Pd12,0.0,2
KCO3,1.489199999999999,2
PuTcB2,0.0,2
KAlCl4,6.2089,2
NaSbF4,4.922499999999999,2
K6Ge2O7,3.8345,2
Ag2SeO3,2.093499999999999,2
CsSO4,0.7450000000000001,2
InAg3F6,1.1389,2
CaSbF5,5.1384,2
LiCuF3,1.3488,2
BaBiF7,2.5411,2
K2MnO4,0.0,2
MnP2O7,2.4119,2
K2AgF4,0.5939,2
BiOF,3.7632,2
LuVO3,0.261099999999999,2
K2CrO4,3.2795,2
Ca(IO2)2,1.748999999999999,2
PrIO9,0.9288,2
VOF3,4.1483,2
Fe2C2O7,1.507299999999999,2
AgRhF6,0.0,2
InSnCl3,3.364099999999999,2
HXeF7,3.508999999999999,2
VCoO3,0.0,2
Sb2(SO4)3,4.9277,2
Ba3YbF6,0.0,2
CaUI6,0.9085,2
MoPO5,0.0,2
SbBr5F6,1.7545,2
Ba(H2O3)2,0.0,2
Na5U5O18,0.0,2
AsBr5F6,1.8281999999999992,2
CsSO4,0.6397,2
CsSb2F7,4.558599999999999,2
LaNiO3,0.0,2
Li(CoO2)4,0.0,2
MnPO4,0.9867,2
PWO5,0.0,2
CsFeF3,0.9184999999999992,2
MnInO3,0.283299999999999,2
Ba3Tm4O9,3.7874,2
RbNO3,3.6119,2
Ce3IrI3,0.0,2
KCrN,0.0,2
RbSnCl3,3.542399999999999,2
InSnBr3,3.0267,2
InGeCl3,3.8804,2
Yb8Al3Ga,0.0,2
Nb4AgS8,0.0,2
NbSeI,0.612699999999999,2
V4GeS8,0.036699999999999,2
RbNO3,3.6337,2
Al(VS2)4,0.0,2
NbSI,0.5914,2
InPbCl3,3.9976,2
Ba5(Ga3H)2,0.6019000000000001,2
Yb(MgSb)2,0.0,2
YbAgPb,0.0,2
Pr(ReO4)2,0.0,2
Sr5Nb4O15,2.9789,2
Er(ReO4)2,0.0,2
Cr2NiO4,0.7009999999999991,2
NaMn4O8,0.0,2
Ce2CoRu3,0.0,2
KMn4O8,0.0,2
Cd2Os2O7,0.0,2
K3OsF6,0.9975,2
RbCaCl3,5.981999999999999,2
Li8Zn2Ge3,0.0,2
P3(WO6)2,0.0,2
TlAgCl3,0.0,2
KCrCl3,0.0,2
Sb2(SO4)3,4.108,2
Ba5Cr3O13,0.0,2
Na3Sm7Cl24,4.571199999999999,2
Sr5As3O13,1.5598,2
K3SI,1.3709,2
Yb2NiAs2,0.0,2
CaAlSi,0.0,2
Mg14BiW,0.0,2
Mg14CrMo,0.0,2
RbMg14Sb,0.0,2
SrMg14Si,0.0,2
KMg14Ga,0.0,2
Mg14ZnGa,0.0,2
Mg14FeSn,0.0,2
KMg14Zn,0.0,2
Mg14AlSi,0.0,2
Mg14VCr,0.0,2
YbMgGa4,0.0,2
YbTlCd,0.0,2
YbGeAu,0.0,2
Yb3Ni7B2,0.0,2
CaAgSn,0.0,2
La2B3Cl,0.0,2
ScAlAu,0.0,2
Yb(MnGe)6,0.0,2
Nd2Si3Rh,0.0,2
Pr2Si3Pd,0.0,2
Nd2Si3Pd,0.0,2
Dy2Si3Pd,0.0,2
Tb2Si3Pd,0.0,2
Ho2Si3Pd,0.0,2
Er2Si3Pd,0.0,2
Tm2Si3Pd,0.0,2
Y2Si3Pd,0.0,2
La(CoO)3,0.0,2
Yb5Co19P12,0.0,2
TiFeSi,0.0,2
Yb3Cu11Si4,0.0,2
U(AlC)3,0.0,2
U2Al3C4,0.0,2
Li2ZnGe,0.0,2
GdCuGe,0.0,2
Al11TlO17,5.323600000000001,2
Rb(WO3)3,0.0,2
Yb(FeSb3)4,0.0,2
WSCl4,2.2983,2
WSCl4,2.1759,2
La(HO)3,4.3418,2
Ho10Te7S10,1.944699999999999,2
Ag3AsF12,0.153999999999999,2
BaTi8O16,0.0,2
Mo5(O4F)3,0.0,2
Tb7FeI12,0.2273,2
K2PuCl6,1.1938,2
Pr7FeI12,0.185499999999999,2
Na2FeO3,0.7220000000000001,2
AgSO4,0.0,2
BaV8O16,0.0,2
Co2As2O7,1.333,2
TlInCl3,2.5745,2
La4RuI5,0.0,2
NbOF3,4.1307,2
Nb2Co4O9,0.6518,2
Li3Ni5O8,0.0,2
LiMo6Cl13,2.7719,2
ZnSnF4,3.660999999999999,2
Co3(OF2)2,0.0,2
Li6(CoO2)5,0.0,2
NaSbF6,6.1153,2
Co9Cu3O16,0.0,2
Na3P6N11,0.0,2
Ta2Se8I,0.2872,2
Yb3Ge13Ir4,0.0,2
LiYbO3,0.0,2
YbCdO3,0.0,2
YbGa4Pd7,0.0,2
CsSeBr3,0.0,2
RbAgBr3,0.0,2
CsTlBr3,0.0,2
RbCrF3,0.0,2
CsInI3,0.0,2
RbPdBr3,0.0,2
TlAgF3,0.0,2
CsCaI3,4.3729000000000005,2
KIO3,3.5428,2
Y2Cr2O7,0.0,2
Yb2Ge3Pd,0.0,2
Gd2MgS4,1.778699999999999,2
Ac2YbMg,0.0,2
LaYbPt2,0.0,2
LaYbMg2,0.0,2
Li2YbTl,0.0,2
Li2YbIn,0.0,2
LiYb2Al,0.0,2
LiYb2Cd,0.0,2
LiYb2In,0.0,2
LiYbAu2,0.0,2
LiYbTl2,0.0,2
LiYbPb2,0.0,2
LiYbPd2,0.0,2
YbMgRh2,0.0,2
YbNdMg2,0.0,2
YbEuMg2,0.0,2
YbCuPd2,0.0,2
YbZnPd2,0.0,2
YbZnRh2,0.0,2
YbZrIr2,0.0,2
YbCeMg2,0.0,2
Yb2MgTl,0.0,2
YbAlZn2,0.0,2
Yb3(Si3Pd10)2,0.0,2
Yb3(P3Pd10)2,0.0,2
KNbCl6,2.3707,2
PCl3O,5.3414,2
KGa2Cl7,4.9561,2
HoMnO3,0.376599999999999,2
Mg14GaB,0.0,2
KCaMg14,0.0,2
Mg14TiNi,0.0,2
Mg14CoW,0.0,2
Yb2NiGe6,0.0,2
YbAlCo,0.0,2
Y6FeSb2,0.0,2
Dy6FeSb2,0.0,2
Ca4Bi6O13,2.169199999999999,2
Y6FeBi2,0.0,2
CuGeI3,0.323399999999999,2
RbMg6B,0.0,2
CsMg6Bi,0.0,2
Yb7Mg3Si8,0.0,2
CsSeBr3,1.833,2
Na2W2O7,2.596199999999999,2
K2CoO2,0.7513000000000001,2
H9BrO4,4.9935,2
Ba3Cr2O8,0.248899999999999,2
Te3MoCl16,0.4888,2
YbBO3,5.148199999999999,2
Sr14GaAs11,0.0,2
KH5O3,5.165,2
Al(VS2)4,0.3003,2
La6ZnSb15,0.0,2
La6CuSb15,0.0,2
Cs3Li2Br5,5.08,2
Sr2CoO4,0.346099999999999,2
YbSeI,0.006999999999999,2
YbSBr,1.6790999999999991,2
RbBe2F5,8.178,2
La4Ru6O19,0.0,2
CeU4O10,0.0,2
Sr2Co2O5,0.0,2
Mg(SiO2)6,3.6479,2
BaNb2O6,3.016,2
Eu2SnS4,0.0,2
LiVF5,0.7658,2
Tb3InS6,1.3344,2
Yb7MgPt4,0.0,2
Th2CuTe6,0.0,2
KNO3,3.578,2
NaSbO2,3.745799999999999,2
Li2MnF6,3.2102,2
UNi3P2,0.0,2
ZrO2F5,0.0,2
Mg6TiCr,0.0,2
KYb2F7,7.451700000000001,2
CsHgCl3,1.0764,2
NdAsSe,0.783199999999999,2
Sr2CoO4,0.0,2
Sr2CoO4,0.4957,2
K2CdPb,0.1648,2
Tm3SbO7,3.7679,2
Er3SbO7,3.7509,2
Dy3SbO7,3.7098,2
Ho3SbO7,3.7426999999999992,2
NaSb5O13,1.679599999999999,2
KSb5O13,1.645699999999999,2
Eu3NbO7,0.150999999999999,2
Eu3TaO7,0.1545,2
YbBO3,4.9925,2
VCuO2,0.0,2
Y2W2O9,2.4689,2
YbSi3Ni5,0.0,2
YbSi3Pd5,0.0,2
YbGa2Ag,0.0,2
YbAlRh,0.0,2
HoAsS,0.468399999999999,2
TmAsSe,0.2713,2
TbAsS,0.1845,2
DyAsS,0.4718,2
YAsS,0.5225000000000001,2
LaSbSe,0.2904,2
ErAsS,0.4672,2
CsNaF3,0.9959,2
EuNb2O6,0.0,2
GdSbS,0.0,2
LuAsSe,0.1434,2
CsSnF3,4.1665,2
RbSrCl3,6.0686,2
RbPbF3,4.5758,2
Li(YbGe)4,0.0,2
Yb(InS2)2,0.0,2
Yb(InSe2)2,0.0,2
Sr2Fe2O5,0.0,2
Ba(FeAs)2,0.0,2
CoWO4,0.448,2
Ba3CoO5,0.8508,2
H5BrO2,5.0172,2
PrCrO4,0.0863,2
Mg4FeO5,0.5411,2
Tb2Ge5Rh3,0.0,2
Y2Ge5Rh3,0.0,2
ErFeCo,0.0,2
EuVO4,0.1841,2
CsU2O6,0.3349,2
Na2Fe2F7,0.0,2
Mg(WO2)2,0.0,2
K2Ta2O5,0.0,2
Yb3SiO,0.0,2
Yb3GeO,0.0,2
Hf2Bi2O7,3.2892,2
K8CaTe6,0.615,2
Co(SbO2)2,1.037899999999999,2
AgHO2,0.0,2
Sc19(RuBr7)4,0.126199999999999,2
K6Co2O5,0.8817,2
InSnBr3,1.7073,2
PW6Cl17,0.4337,2
Ca2Bi10O17,2.263499999999999,2
TlBrO3,0.0,2
Eu5CdCu2,0.0,2
Pb3BrF5,4.2248,2
Yb4MnS7,1.017899999999999,2
Yb2AlNi2,0.0,2
Yb2GaNi2,0.0,2
Yb3(CuSn)4,0.0,2
Yb(AlFe)6,0.0,2
Cs2CN2,2.6868,2
PmInNi2,0.0,2
Cs3EuF6,0.379,2
KIn2F7,4.7554,2
TiMn2Re,0.0593,2
P3BrCl14,2.0731,2
Rb2SbBr6,0.0,2
YAgS2,2.1092,2
V2CdO4,0.646099999999999,2
Yb3DySb3,0.0,2
Rb4SnO3,2.083999999999999,2
Ba3Cr2O8,0.3043,2
NaV3F10,0.5707,2
Ti2(InBr3)3,0.3711,2
SmAgS2,2.1527,2
Pr3CoBr3,0.0,2
ZnP3W3O13,0.145399999999999,2
ZnCr5GaSe10,0.2458,2
LiYbNbO3,0.0,2
BaZn(SeO3)4,0.0,2
YbMgTiO3,0.0,2
LiZr5TlF22,5.6152,2
Li4MnCo5O12,0.0,2
MgMn2(BrO2)6,0.0,2
Li6Zn3(PS4)4,0.0,2
MgAl(Bi3O5)4,0.5566999999999991,2
VH6(OF)3,2.4222,2
Li2Nb2Fe3O10,0.121999999999999,2
LiSn(PO3)4,3.0191,2
TeC16(I2N)2,0.0,2
Li3Mn(BO3)2,1.6013000000000002,2
AsC6NF4,2.7876000000000003,2
MgAs2WO7,2.698299999999999,2
Yb2MgTi2O6,0.1485,2
Yb2MgTi2O6,0.0,2
WS2(NO)2,0.5516999999999991,2
TlBi(SO4)2,4.567399999999999,2
RbAl(SO4)2,6.5783000000000005,2
LuMg2Mn3S8,0.0,2
YbMg(FeO2)2,0.0,2
KPr5(CCl5)2,2.2493,2
La3BeGaS7,2.8155,2
LiCu4(PO4)3,0.6232000000000001,2
Sr2PrNbO6,0.0,2
Ba2SmBiO6,2.4961,2
Sr2TbBiO6,2.6815,2
Sr2DyBiO6,2.6819,2
In2H5(SeO4)3,2.7498,2
UBr4(NO2)2,1.4757,2
Ba2LuUO6,2.0388,2
LaEu2SbO6,1.0328,2
Ca2GdSbO6,3.8144,2
Eu2HfNbO6,0.0,2
KGdHf2O6,1.7960999999999991,2
NdEu2NbO6,0.6566999999999991,2
KEuNb2O6,0.0,2
Na2Zr(SiO3)6,0.7935,2
BeH12(N2Cl)2,5.392799999999999,2
RbTiPO5,2.657,2
LiFe(PO3)4,2.004,2
K7Nb14(P3O20)3,0.2736,2
LiCr(PO3)3,2.304,2
Ba2Tl2Sn3O10,0.0,2
Sr2FeSnO6,0.0,2
LiV2(PO3)5,2.3339,2
LuMn2SiC,0.0,2
CsYbMnSe3,1.2409,2
BaYbCuTe3,0.7876000000000001,2
SrEu2Fe2O7,0.0,2
Cs2TiOF5,0.0,2
RbBaVSe4,1.245,2
La2Mn(SeO)2,1.2042,2
Zn2Mo(WO4)2,0.8568999999999991,2
Cs2Hg3I8O,1.6493000000000002,2
PrMg(BiO3)2,0.0,2
Ba2YbMg(CuO2)4,0.0,2
Cu2H6C3(BrN3)2,2.6765,2
CrCuPPb2O9,0.935999999999999,2
Sr2La2MgRuO8,0.0,2
Li4Mn5P6WO24,0.8124,2
MgAg4Te8(MoO12)2,0.9969999999999992,2
CoH7C3NO6,1.6235,2
KLaPrSbO6,3.513699999999999,2
Mo3H12C4NO10,2.106,2
Cu2GeP2(H5O7)2,1.545999999999999,2
MnH9C4NO6,2.7387,2
CoH9C4NO6,1.679799999999999,2
ZnH9C4NO6,4.7652,2
Sr2LiYbUO6,0.041799999999999,2
Ba2YbMgNbO6,0.0,2
Ba2Ce3Si3O12F,1.1212,2
NiH7C3NO6,3.2794,2
FeH7C3NO7,1.154,2
Na8Al6Si6SO28,5.2928,2
BaEuYSnO6,0.0,2
SrSmTiNbO6,0.0,2
SrHfTiInO6,0.0,2
NaEuNbSnO6,0.5806,2
BaEuHfNbO6,0.0,2
BaSrNbSbO6,1.210499999999999,2
SrPrMgBiO6,2.3009999999999997,2
SrHfZrSnO6,3.149,2
CaZrTiSnO6,2.6387,2
KEuZrGeO6,0.0,2
NaPrZrTiO6,2.7003,2
KSrTbSbO6,0.0,2
NaLaInSbO6,2.471,2
CuH9C4(NO2)3,1.1833,2
CoH8C3(NO3)2,1.701299999999999,2
MgH8C3(NO3)2,5.4539,2
MgH11C5NO6,5.5533,2
InP2H9(NO4)2,4.829099999999999,2
CaLa4Ni3WO12,0.0,2
KBaCeBiO6,2.1836,2
NiH9C4NO6,3.194699999999999,2
Sr2LiYbUO6,0.0,2
Ba2YbMgRuO6,0.2754,2
Ba2YbMgSbO6,0.8788,2
NaMn2Mo2H3O10,1.861199999999999,2
Li4Ti3Mn3(CoO8)2,0.7046999999999991,2
CoH11C5NO6,1.7939999999999992,2
ZnH11C5NO6,4.7792,2
Ba6CaNb2Ir(ClO6)2,0.926,2
Sr2MgZn2Sn2(PO4)4,2.3845,2
Ac,0.0,2
Ag,0.0,2
Ag2Au,0.0,2
Ag2Au2Bi,0.0,2
Ag2Au2Hg,0.0,2
Ag2Au2Pb,0.0,2
Ag2Au2Tl,0.0,2
Ag2Au3,0.0,2
Ag2AuHg,0.0,2
Ag2AuPb,0.0,2
Ag2AuTl,0.0,2
Ag2Ba,0.0,2
Ag2Ba2Pb,0.0,2
Ag2Ba3,0.0,2
Ag2BaAu,0.0,2
Ag2BaAu2,0.0,2
Ag2BaBi2,0.0,2
Ag2BaHg,0.0,2
Ag2BaHg2,0.0,2
Ag2BaLa,0.0,2
Ag2BaPb,0.0,2
Ag2BaPb2,0.0,2
Ag2BaPt,0.0,2
Ag2BaTl,0.0,2
Ag2BaTl2,0.0,2
Ag2Bi,0.0,2
Ag2BiAc,0.0,2
Ag2Cd,0.0,2
Ag2Cd2Ba,0.0,2
Ag2Cd2Cs,0.0,2
Ag2Cd2La,0.0,2
Ag2Cd2Tl,0.0,2
Ag2Cd3,0.0,2
Ag2Cd3Ce,0.0,2
Ag2Cd3Ho,0.0,2
Ag2Cd3La,0.0,2
Ag2Cd3Lu,0.0,2
Ag2Cd3Nd,0.0,2
Ag2Cd3Pr,0.0,2
Ag2Cd3Sm,0.0,2
Ag2Cd3Th,0.0,2
Ag2CdAc,0.0,2
Ag2CdAu,0.0,2
Ag2CdAu2,0.0,2
Ag2CdBa,0.0,2
Ag2CdBa2,0.0,2
Ag2CdCe,0.0,2
Ag2CdDy,0.0,2
Ag2CdDy2,0.0,2
Ag2CdEr,0.0,2
Ag2CdEr2,0.0,2
Ag2CdEu,0.0,2
Ag2CdEu2,0.0,2
Ag2CdGd,0.0,2
Ag2CdGd2,0.0,2
Ag2CdHf,0.0,2
Ag2CdHg,0.0,2
Ag2CdHo,0.0,2
Ag2CdHo2,0.0,2
Ag2CdI4,2.066,2
Ag2CdI4,2.1281,2
Ag2CdI4,2.092,2
Ag2CdIn,0.0,2
Ag2CdLa,0.0,2
Ag2CdLa2,0.0,2
Ag2CdLu,0.0,2
Ag2CdLu2,0.0,2
Ag2CdNd,0.0,2
Ag2CdPb,0.0,2
Ag2CdPb2,0.0,2
Ag2CdPm,0.0,2
Ag2CdPr,0.0,2
Ag2CdPr2,0.0,2
Ag2CdPt,0.0,2
Ag2CdPu,0.0,2
Ag2CdSb,0.0,2
Ag2CdSm,0.0,2
Ag2CdSm2,0.0,2
Ag2CdTb,0.0,2
Ag2CdTb2,0.0,2
Ag2CdTh2,0.0,2
Ag2CdTm,0.0,2
Ag2CdTm2,0.0,2
Ag2Ce,0.0,2
Ag2Ce2Hg,0.0,2
Ag2Ce2Pb,0.0,2
Ag2Ce2Tl,0.0,2
Ag2CeHg,0.0,2
Ag2CePb,0.0,2
Ag2CeSm,0.0,2
Ag2CeTl,0.0,2
Ag2Cs2Au,0.0,2
Ag2CsBi2,0.0,2
Ag2CsTl2,0.0,2
Ag2Dy,0.0,2
Ag2Dy2Hg,0.0,2
Ag2Dy2Pb,0.0,2
Ag2Dy2Tl,0.0,2
Ag2DyEr,0.0,2
Ag2DyHg,0.0,2
Ag2DyLu,0.0,2
Ag2DyPb,0.0,2
Ag2DyTl,0.0,2
Ag2DyTm,0.0,2
Ag2Er,0.0,2
Ag2Er2Hg,0.0,2
Ag2Er2Pb,0.0,2
Ag2Er2Tl,0.0,2
Ag2ErHg,0.0,2
Ag2ErPb,0.0,2
Ag2ErTl,0.0,2
Ag2ErTm,0.0,2
Ag2Eu,0.0,2
Ag2Eu2Pb,0.0,2
Ag2EuEr,0.0,2
Ag2EuHg,0.0,2
Ag2EuHo,0.0,2
Ag2EuPb,0.0,2
Ag2EuTl,0.0,2
Ag2EuTm,0.0,2
Ag2Gd,0.0,2
Ag2GdDy,0.0,2
Ag2GdEr,0.0,2
Ag2GdHg,0.0,2
Ag2GdHo,0.0,2
Ag2GdLu,0.0,2
Ag2GdPb,0.0,2
Ag2GdTl,0.0,2
Ag2GdTm,0.0,2
Ag2Hf,0.0,2
Ag2Hg,0.0,2
Ag2Hg2Pb,0.0,2
Ag2Hg2Tl,0.0,2
Ag2Hg3,0.0,2
Ag2Hg5,0.0,2
Ag2HgAc,0.0,2
Ag2HgPb,0.0,2
Ag2HgTh,0.0,2
Ag2HgTh2,0.0,2
Ag2HgTl,0.0,2
Ag2Ho,0.0,2
Ag2Ho2Hg,0.0,2
Ag2Ho2Pb,0.0,2
Ag2Ho2Tl,0.0,2
Ag2HoEr,0.0,2
Ag2HoHg,0.0,2
Ag2HoLu,0.0,2
Ag2HoPb,0.0,2
Ag2HoTl,0.0,2
Ag2HoTm,0.0,2
Ag2I2Hg,1.7625,2
Ag2I4Hg,1.2541,2
Ag2I4Hg,1.3832,2
Ag2I4Hg,1.1945,2
Ag2In,0.0,2
Ag2In2Ba,0.0,2
Ag2In2Cs,0.0,2
Ag2In2La,0.0,2
Ag2In7Ba3,0.0,2
Ag2In7Pr3,0.0,2
Ag2InAc,0.0,2
Ag2InAu,0.0,2
Ag2InAu2,0.0,2
