formula,BG,fidelity
Ba3GaP3,1.8058699999999999,3
KBi(WO4)2,3.23995,3
CuBS2,3.17941,3
YBi2ClO4,3.16325,3
Rb2TaCuSe4,3.2257,3
Hg3(TeCl)2,3.21634,3
RbAg3Te2,1.0060499999999999,3
Ca2Si,0.999981,3
Hg2GeSe4,0.997752,3
Bi4RuI2,1.00022,3
Ta2Pd3Se8,1.0016,3
Sr3(AlN2)2,4.05064,3
TiTl2O3,4.0601,3
Li6MoN4,4.11853,3
Li4MoO5,4.0679099999999995,3
Nb2Cd2O7,4.08081,3
K2PdO2,2.52472,3
Cd2SnO4,1.7927,3
Rb2PtS2,2.45035,3
LiP,1.7919200000000002,3
RbTeAu,2.52872,3
Sr(InTe2)2,1.76123,3
Ti(PS3)2,2.5378000000000003,3
Rb3Sb,1.81101,3
AgI,2.53736,3
NaPt2Se3,1.82739,3
KPSe6,3.19957,3
TaTl(CuS2)2,3.15915,3
Mg(InS2)2,3.31419,3
ICl3,3.3154,3
BaAs2,1.0217,3
HfSe3,1.0405799999999998,3
Ca2Ge,0.9995069999999999,3
TaCuS3,0.974121,3
Tl2(CdSb)3,0.954514,3
Rb2TeCl6,4.158600000000001,3
BPS4,4.189229999999999,3
RbBiO2,4.17621,3
SbS2NF6,4.162,3
TiO2,4.22948,3
RbIn3S5,2.45097,3
Cd(InSe2)2,1.88286,3
CuCl,2.49999,3
AgBr,1.9041400000000002,3
Ba(AuO2)2,2.51965,3
Ca3BN3,1.8989,3
Si2Hg6O7,2.50728,3
Na2PtSe2,1.85404,3
Ba2PbO4,2.5053,3
Sr2LiReO6,3.25995,3
Ga2S3,3.27968,3
CdPS3,3.27439,3
Ca2PI,3.31583,3
K2GeSe3,3.25873,3
PtS,1.13389,3
PtO2,1.0886099999999999,3
As2Ir,1.1476600000000001,3
CdP4,1.09033,3
Li3LaP2,1.08514,3
Rb2PtF6,4.22541,3
ZnO2,4.1749600000000004,3
CsAu3Se2,4.24674,3
Cs2TaAgS4,4.15574,3
PbI2,4.20804,3
ScTlSe2,1.8946500000000002,3
Cs6GaSb3,2.48306,3
Rb3Ge4Au,1.9424000000000001,3
WO3,2.5022699999999998,3
Li3As,1.8974600000000001,3
CsIn5S8,2.62296,3
Na3Sb,1.88592,3
IrBr3,2.61186,3
K5As2Au,1.93075,3
CsCuO,3.28728,3
Hg3(SeCl)2,3.2781100000000003,3
PbO,3.25365,3
YCuPbS3,3.30728,3
Pt(SCl4)2,3.2546999999999997,3
Sc4C3,1.1211600000000002,3
Na3InAs2,1.11253,3
LaZnAsO,1.11707,3
Sb2WO6,1.08024,3
TiNb3O6,1.14072,3
BiI3,4.18816,3
Cd4OF6,4.1784,3
Li4GeS4,4.2494499999999995,3
Y2NCl3,4.18408,3
Rb2Pt3S4,2.62623,3
Ca(MgSb)2,1.89434,3
NaRhO2,2.56232,3
ZrSnS3,1.93559,3
Rb3AsSe4,2.58954,3
TeI,1.90219,3
SnO2,2.58563,3
AlTlSe2,1.86856,3
Sr5(AuO4)2,2.63611,3
Cs2Se3,1.88171,3
BaTe,3.3709000000000002,3
Rb2PtCl6,3.39521,3
Be4TeO7,3.3943499999999998,3
Cd(GaO2)2,3.37205,3
SiC,3.44077,3
NaTiCuS3,1.14442,3
As2Os,1.17603,3
BaLaI4,1.18564,3
CdTe,1.2285599999999999,3
LiNbS2,1.16845,3
CaSe,4.22107,3
TeO2,4.24768,3
Na4ReN3,4.30612,3
ClF,4.25057,3
NaAgF4,2.63123,3
Hg2P3Cl,1.89329,3
Ca3AsN,2.58761,3
HfTlCuS3,1.92703,3
KHgF3,2.58762,3
K3As,1.9394,3
RbHgSbSe3,2.57632,3
PPdSe,1.91978,3
In2O3,2.7006300000000003,3
PdPbF4,1.96419,3
RbCaAs,3.37756,3
Li2PdF6,3.35129,3
RbSnI3,3.37789,3
Ca4GeN4,3.44127,3
PdS2,1.23502,3
Sr3GeO,1.20556,3
Ga2HgTe4,1.19319,3
Tl5Se2Br,1.2279,3
InP,1.19677,3
SrZnO2,4.25567,3
Na3AuO2,4.29998,3
BaHgO2,4.30915,3
CdWO4,4.31189,3
MgTe,4.430560000000001,3
NaSi,2.7127399999999997,3
K2AgBi,2.04572,3
PdCl2,2.72853,3
Rb2As2Pt,1.95787,3
LiMgAs,2.7368099999999997,3
ZnGeP2,1.9837799999999999,3
Al2ZnTe4,2.74064,3
KTlO2,2.02428,3
Na2B2Se7,2.7321,3
Ba2ZnN2,1.9963,3
SbPbClO2,3.44321,3
Cs2HgI4,3.44114,3
K2W2O7,3.39784,3
Li10BrN3,3.35896,3
Al2Se3,3.5385999999999997,3
K2SnBi,1.22645,3
K2SnTe5,1.29286,3
SrCaGe,1.25513,3
CdGeP2,1.3122,3
NbSeI3,1.30827,3
Li2Te,4.429609999999999,3
Cs2SeCl6,4.41582,3
ZrSO,4.39373,3
K2B2S7,4.40864,3
IBr,2.7036700000000002,3
Ge19(PI)4,1.9525599999999999,3
Na3MoN3,2.7162100000000002,3
Cs3Ge4Au,2.01939,3
VHgO3,2.7175100000000003,3
Ta(ICl)2,2.04043,3
Rb2NbCuSe4,2.74289,3
BaGe2,1.97834,3
WSe2,1.98631,3
Ca(AuO2)2,2.72191,3
Cs2TeBr6,3.47086,3
Al2CdSe4,3.47299,3
CsAgO,3.53144,3
RbAgO,3.5362600000000004,3
RbCaSb,3.4659,3
Ba(CdP)2,1.34064,3
Ba2Tl2O5,1.2856800000000002,3
P10Au7I,1.34416,3
NaNbS2,1.32973,3
LiCuO2,1.29081,3
ZrNCl,4.4087,3
Cs2PtF6,4.35942,3
Na5AsO5,4.44341,3
TlCdBr3,4.4118,3
SbIrS,1.99438,3
AgHgSI,2.66667,3
K2LiGaAs2,2.72544,3
KAuBr4,2.03401,3
K2NaInAs2,2.07389,3
NaBiO2,2.8303499999999997,3
Bi2SO2,2.05625,3
TlAuCl4,2.8064299999999998,3
O2,2.11252,3
K3Ag3As2,2.79058,3
RbAuSe,3.47217,3
K2NbAgS4,3.5048600000000003,3
K2S5,3.49187,3
KTlBr4,3.483,3
Ba(CuO)2,3.4518899999999997,3
Ag2CO3,1.34799,3
SrCaSi,1.28823,3
Sr2Si,1.28267,3
ZrBr3,1.25425,3
TlInTe2,1.3504200000000002,3
CaHgO2,4.39329,3
Sr4Li(BN2)3,4.44224,3
KVO3,4.352600000000001,3
Li5ReN4,4.43016,3
InClO,4.49796,3
Be2C,2.08442,3
La4Se3O4,2.80571,3
K2GeAs2,2.0536999999999996,3
Tl3BS3,2.7501700000000002,3
Ti(SnO2)2,2.06312,3
CsNbN2,2.8276,3
PtI2,2.14001,3
CsLaCdTe3,2.8269699999999998,3
BiAuBr6,2.12843,3
Na2PdCl4,2.79828,3
KCuO,3.51567,3
NaInS2,3.5184699999999998,3
CaPSe3,3.63754,3
CsBr2F,3.64966,3
CsAu,3.58743,3
BeP2,1.44028,3
BaNaBi,1.35107,3
Sr3As4,1.4485599999999998,3
P2Pt,1.4276300000000002,3
Sr(ZnP)2,1.4038,3
Ca3(GeAs2)2,1.4239300000000001,3
Ti(SeO3)2,4.47855,3
PbF4,4.47837,3
Rb2HgO2,4.54741,3
MgGeN2,4.48201,3
I2O5,4.472390000000001,3
SrTiN2,2.10496,3
Sr(InSe2)2,2.81107,3
Cs2CuF6,2.09873,3
SnS2,2.83284,3
Na2CuAs,2.12346,3
TlSbS2,2.7762399999999996,3
KZnP,2.0644,3
NaAgO,2.83188,3
K3InP2,2.82017,3
Rb2VCuS4,2.14872,3
MgPSe3,3.60264,3
La2TeO2,3.61137,3
LiInO2,3.56719,3
KAgO,3.56209,3
KAuSe,3.56685,3
Rb2S5,3.59895,3
RbPb,1.3825699999999999,3
Te2Br,1.4438,3
TiCoSb,1.38696,3
K2Pd3Se4,1.3705,3
Ag2GeS3,1.39823,3
Li4TaN3,4.51715,3
CsSbO2,4.472479999999999,3
TiBr4,4.47518,3
GaCuCl4,4.4589,3
Hg3(BO3)2,4.50408,3
Tl2Sn(AsS3)2,2.06271,3
Cs2Ti(CuSe2)2,2.75738,3
AgHgAsS3,2.14636,3
Sr2VN3,2.78056,3
BaCu2SnS4,2.07375,3
Rb2PtC2,2.94879,3
Na2PtO2,2.85844,3
FeSO4,2.06584,3
RbInTe2,2.21009,3
K2TeI6,2.89067,3
Mg(AuF4)2,3.56971,3
ZrI4,3.55146,3
SrSnO3,3.62839,3
V2Cd2O7,3.63373,3
BaPSe3,3.71419,3
ReCl3,1.42083,3
Zn(InTe2)2,1.51034,3
ZrCl2,1.5283900000000001,3
LiAg3O2,1.50726,3
Sr3(InP2)2,1.51003,3
Na2O2,4.62629,3
Na2Te,4.61225,3
BaS,4.62281,3
K2HgO2,4.5619700000000005,3
K2PtBr6,2.2082800000000002,3
MgB9N,2.93602,3
Ca4Sb2O,2.2236,3
BaPdF4,2.9010700000000003,3
AgAuF4,2.15706,3
AlP,2.87212,3
RhBr3,2.1854400000000003,3
Ag2SO4,2.9170100000000003,3
CsTe,2.17811,3
K2SiP2,2.8519,3
KInP2S7,3.65936,3
Rb2NaRhF6,3.68843,3
InBrO,3.65911,3
Al2ZnSe4,3.67866,3
Sr3ScRhO6,3.65218,3
SrP,1.52074,3
CdHgO2,1.5021099999999998,3
Nb2Se9,1.50155,3
Bi2SeO2,1.50772,3
TaSbRu,1.48207,3
BaTeO3,4.5588299999999995,3
TlSnF7,4.6281300000000005,3
KIO3,4.56063,3
Cs2HgF4,4.5539,3
Na3SbSe4,2.2369,3
Ca4As2O,2.8642399999999997,3
Ba2HfS4,2.18161,3
Hg2NO4,2.87664,3
NaLi2Sb,2.16108,3
K4Ta2S11,2.9419299999999997,3
BaP10,2.1934899999999997,3
Rb2S3,2.94498,3
K2AgP,2.8727199999999997,3
KLi2As,2.1846900000000002,3
NbAlCl8,3.73324,3
K2Zn3O4,3.68467,3
Cs2HfI6,3.73715,3
V2Zn2O7,3.73071,3
Y4OsBr4,1.4978099999999999,3
CuP2,1.49763,3
BaCu2SnSe4,1.4576099999999999,3
NaZrCuSe3,1.5087300000000001,3
TeRhCl,1.6068099999999998,3
CsCu2Cl3,4.5508999999999995,3
Na3AgS2,4.60871,3
Cl2,4.71113,3
BaZnO2,4.672359999999999,3
BaTiO3,4.66315,3
VNCl4,2.1865799999999997,3
SbSI,2.88575,3
LiInSe2,2.90347,3
GaSe,2.2025300000000003,3
Sr4PdO6,2.8996999999999997,3
Ba4NaCu(CO5)2,2.23547,3
KSbS2,2.98178,3
La2S3,2.1973200000000004,3
Pd(SCl3)2,3.03085,3
Hg2P3Br,2.17624,3
K2TeBr6,3.7614,3
TlCl2,3.76564,3
B6P,3.8380300000000003,3
CsBr3,3.80183,3
B6As,3.84591,3
NaAuSe2,1.63989,3
KAg2AsO4,1.646,3
NaTaN2,1.56216,3
BaP3,1.5641800000000001,3
Ca(ZnP)2,1.60883,3
BI3,4.70897,3
KAg(NO3)2,4.69789,3
Sr2CaWO6,4.66713,3
Ba3Nb2ZnO9,4.73552,3
NaSrP,3.0196799999999997,3
Li2PbO3,2.31753,3
AuBr,2.97575,3
CsSnBr3,2.26694,3
CsBiS2,3.01937,3
Hf3N4,2.33094,3
AsSeI,2.25904,3
GaN,3.0256,3
K3Sb2Au3,2.2853600000000003,3
Cs2NbAgSe4,3.0057199999999997,3
K3BP2,3.83259,3
TlI,3.82935,3
CdI2,3.78507,3
K2NaAlP2,3.75911,3
Rb3Sn4Au,1.60796,3
KCuTe,1.64705,3
Rb2Pd3Se4,1.5637999999999999,3
BaCuN,1.5818699999999999,3
YN,1.68729,3
GeSe,1.66122,3
SO2,4.75579,3
TeSeO4,4.845689999999999,3
AlBiBr6,4.78153,3
KLiTe,4.82714,3
InPO4,4.81238,3
BiIO,2.95369,3
Tl2TeS3,2.34905,3
CsCu3O2,3.0438,3
KGaTe2,2.33783,3
NaNb(CuS2)2,2.95756,3
LiBeP,2.2574099999999997,3
Rb2SnAs2,2.2562399999999996,3
K2PdCl4,3.07609,3
Cs2SnAs2,2.3248,3
KTlO,3.06156,3
Rb2TaCuS4,3.8283,3
Sr3CdPtO6,3.83329,3
MoPbO4,3.8710500000000003,3
BrNO3,3.9392,3
KAuF4,3.899,3
TiNCl,1.70422,3
FeS2,1.7253800000000001,3
Ba(PdS2)2,1.68685,3
SrLiSb,1.7281099999999998,3
Na5GeAs3,1.71468,3
Sr2Ta2O7,4.77695,3
NbBiO4,4.81954,3
TiSO5,4.77832,3
Ba2SnO4,4.783939999999999,3
KP,2.27829,3
Tl2SiSe3,3.08012,3
Rb2GeSe3,3.06675,3
Cd2GaAgS4,2.34827,3
K3Cu3P2,3.115,3
Cs3Sb,2.3901,3
HgPS3,3.11264,3
InBr,2.39746,3
Cs2TiS3,2.4497600000000004,3
Sr2GeSe4,3.09068,3
Ba2CdS3,3.8550500000000003,3
Sr(InS2)2,3.90643,3
MgV2O6,3.86102,3
Rb2Cr2O7,3.87896,3
Sr(BeN)2,4.03061,3
Sr3(GeAs2)2,1.65286,3
Bi4O7,1.71028,3
Tl2O,1.70947,3
LiCaSb,1.6578199999999998,3
TePb,1.7058,3
Tl2MoO4,4.76018,3
SrTeO4,4.75101,3
KAs4BrO6,4.940180000000001,3
Tl3AsO4,4.92196,3
Rb2O,4.8917,3
SeBr,3.1102800000000004,3
Cd(GaSe2)2,2.3724000000000003,3
Li2PdO2,2.35081,3
HgSO4,3.07253,3
SiP2,2.4421999999999997,3
PtPbF6,3.19739,3
Tl2B2Se7,2.38772,3
InGaO3,3.22816,3
K2In3AgSe6,2.35419,3
InOF,3.15433,3
GaI3,4.03118,3
Rb2PbO2,4.04309,3
Ba2ZnS3,4.0011,3
SrTlPS4,3.9705500000000002,3
RbLiZn2O3,4.03803,3
K2VCuSe4,1.70746,3
BaLiAs,1.82247,3
Tl2Sn2S3,1.8086300000000002,3
OsO4,4.89041,3
ZnSe2O5,4.85299,3
BaSbClO2,4.93183,3
KGeNO,4.86793,3
P3N5,4.873399999999999,3
P2PdO6,3.2020999999999997,3
InGaSe3,2.44083,3
Ba(BeN)2,3.17556,3
K4HgAs2,2.3854,3
Cs2PtC2,3.15767,3
HgI2,2.4344,3
MgPdF6,3.2290300000000003,3
KNb(CuSe2)2,2.3682,3
Zn(AuF4)2,3.2454099999999997,3
CrHgO4,2.37042,3
K3Nb3Si2O13,4.04986,3
Ba(InS2)2,4.0096799999999995,3
CsCu3S2,4.0163,3
K2LiAlP2,3.95805,3
KSn2Cl5,4.974270000000001,3
SrGa4O7,5.00429,3
CsIO3,5.04154,3
RbLiSe,4.99983,3
Na3GeSe3,3.20319,3
Sb2S3,2.36442,3
BaCrO4,3.95646,3
Sr2GeS4,4.04152,3
InPS4,4.08258,3
BrF3,4.060239999999999,3
Li2WO4,5.0422,3
La2Sn2O7,4.97508,3
PbSeO3,5.0554499999999996,3
CdBr2,5.06414,3
BeS,5.06325,3
BaCaSi,0.9291699999999999,3
CoPSe,0.89663,3
Ba2CuClO2,0.902847,3
Na4FeO3,0.903441,3
Cs2Sn(GeO3)3,5.11218,3
Cd4P6SN12,5.05972,3
K3BS3,5.081770000000001,3
Sn3BrF5,5.08069,3
Sr3V2O8,5.07334,3
K2ZrO3,7.38614,3
SrIF,7.37238,3
SrHfO3,7.397810000000001,3
CsMgBr3,7.51699,3
InBF4,7.47659,3
ZrI3,0.852895,3
Ag2BiO3,1.0298699999999998,3
TlBiTe2,0.99989,3
CsAg3Se2,0.952139,3
Ca3GeO,1.00993,3
RbPb2Br5,5.21995,3
CaInBr3,5.231739999999999,3
CaTiGeO5,5.18684,3
Sr3Te4O11,5.249479999999999,3
NaCaVO4,5.1565900000000005,3
NaZnF3,7.54322,3
CsLiBr2,7.624479999999999,3
CsK2Sc(PO4)2,7.56,3
BN,7.58938,3
Na3YBr6,7.61294,3
Cs2SnI6,1.02667,3
MnP4,1.01897,3
KSnAs,1.03084,3
Sr(GaTe2)2,1.01859,3
NbTeI3,1.02295,3
CaPS3,5.175649999999999,3
Na4WO5,5.18414,3
Li4TeO5,5.1852,3
BaPS3,5.309810000000001,3
PbBr2,5.31375,3
Na3SbO3,5.27913,3
AlAsO4,7.72989,3
Na2MgSiO4,7.6606000000000005,3
NaPN2,7.7702,3
Na4B2O5,7.81316,3
LiBiF4,7.782310000000001,3
K3Sc(PO4)2,7.7802299999999995,3
ZrSe2,1.12529,3
TlSe,1.0592300000000001,3
RbSc5Te8,1.0960999999999999,3
LiAuI4,1.0866099999999999,3
LiAs,1.07104,3
TlCdCl3,5.250229999999999,3
Ca(SbO3)2,5.346850000000001,3
Ba3V2O8,5.27537,3
ScTl(MoO4)2,5.28897,3
Sr2BN2Cl,5.4471099999999995,3
MgBr2,7.86546,3
Na2SiO3,7.887989999999999,3
Sc2(SO4)3,7.88115,3
Li2NbF6,7.86966,3
NaBr,8.00049,3
GeTe,1.07001,3
Si3Os2,1.0944800000000001,3
NaNbSe2,1.13372,3
NbSbRu,1.1069,3
Cu2SiSe3,1.0883900000000002,3
Na3PS3O,5.44955,3
CsAl(MoO4)2,5.43872,3
K2Se,5.37775,3
Ba2ZnO3,5.35825,3
SrTa2O6,5.40367,3
Ca2SnO4,5.368720000000001,3
KAl(MoO4)2,5.42543,3
ScPO4,7.97696,3
Ba2LaC3O9F,8.04548,3
CsBr,8.08313,3
SrLiBO3,8.12575,3
Na2Mg(CO3)2,8.059479999999999,3
LiAlO2,8.15213,3
TaTlS3,1.12086,3
SiTePt,1.06908,3
Sr2Ge,1.2145899999999998,3
ZrSe3,1.1728699999999999,3
CoAsS,1.18249,3
PbSeO4,5.475770000000001,3
PBr3,5.48295,3
Cs3As5O9,5.54287,3
BaSiN2,5.523560000000001,3
TaBO4,5.48013,3
ZnP4O11,8.16831,3
Ba2Mg(BO3)2,8.20035,3
Mg2BO3F,8.27863,3
ZrPbF6,8.309209999999998,3
AsF3,8.42296,3
AsF5,8.402809999999999,3
Ba2GeP2,1.19951,3
Rb2Ni3Se4,1.22,3
TiSnPt,1.19347,3
LaCuTeS,1.1623299999999999,3
Na4FeO4,1.20615,3
SeO2,5.5246,3
K2O,5.5299499999999995,3
Na4I2O,5.45268,3
NOF,5.54581,3
SrBiBrO2,5.5113199999999996,3
Cs2NaVO4,5.5110600000000005,3
BaSiO3,8.41364,3
BaZnF4,8.496690000000001,3
KAsF6,8.48133,3
CsMgPO4,8.522920000000001,3
SrBrF,8.586379999999998,3
SrAs,1.1743599999999998,3
CdSe,1.30654,3
Ba(MgBi)2,1.34697,3
GeAs2,1.33694,3
MgP4,1.25724,3
RbLa(MoO4)2,5.539560000000001,3
BaO2,5.56119,3
BrF5,5.57928,3
CsGaS2,5.62904,3
GaF3,8.560229999999999,3
Ba3In2F12,8.633700000000001,3
Ba2MgSi2O7,8.62697,3
Y2Si2O7,8.683950000000001,3
Cs2NaYCl6,8.7585,3
KNbS2,1.26688,3
Tl2Pt2O7,1.33235,3
Te2I,1.26735,3
Ba(ScTe2)2,1.2743699999999998,3
SnSe,1.28353,3
RbNaS,5.608890000000001,3
In2P2O7,5.59801,3
Na2ZnGeO4,5.59468,3
BiCl3,5.71913,3
SnClF,5.65013,3
RbMgCl3,8.799850000000001,3
Li2CaSiO4,8.9047,3
MgP4O11,8.88115,3
BeBr2,9.04748,3
RbSbF6,8.977129999999999,3
NbFeSb,1.32294,3
In2HgS4,1.29621,3
VS4,1.34471,3
HfTlCuSe3,1.26949,3
Ca3(CoO3)2,1.33979,3
Mg2As2O7,5.746569999999999,3
LiZnAsO4,5.71126,3
LiGaBr4,5.74883,3
CsNaS,5.67338,3
SbAsO3,5.656560000000001,3
BaSnF6,9.046,3
SrAl2B2O7,9.07787,3
KSrPO4,9.129430000000001,3
SrCl2,9.239049999999999,3
P2Os,1.3991500000000001,3
Li4NCl,1.41356,3
ZrCoBi,1.39413,3
Cs2PdI6,1.36828,3
LiZnN,1.39479,3
SbClF8,5.665310000000001,3
CaH2,5.84933,3
LiN3,5.753229999999999,3
Ba(IO3)2,5.800560000000001,3
Na2S,5.7957600000000005,3
Mg3(PO4)2,9.2214,3
Na2Ca(PO3)4,9.242180000000001,3
K2Be2PbF8,9.19146,3
CsMgCl3,9.29409,3
NaAlPO4F,9.304799999999998,3
K(MoS)3,1.36601,3
Ba(AgTe)2,1.43747,3
KPb,1.3635599999999999,3
ZnCu2GeS4,1.3808,3
SnSe2,1.4327,3
SnB4O7,5.80361,3
BaPbF6,5.786560000000001,3
RbTaO3,5.77721,3
K2TiO3,5.91152,3
K2Zr3OF12,9.302280000000001,3
LaSiBO5,9.25929,3
SrZnF4,9.370049999999999,3
BaMgP2O7,9.37724,3
RbPO3,9.396709999999999,3
CoAgO2,1.44787,3
RbSb,1.40034,3
Ca(BC)2,1.5345,3
PbS,1.5426,3
ClO2,1.52575,3
CaBiClO2,5.867859999999999,3
TaInO4,5.88184,3
Rb3GaO3,5.898,3
Sr3Ga4O9,5.8501,3
K2S,5.96428,3
NaAlCl4,9.50877,3
Na2SnF6,9.46541,3
RbCl,9.61896,3
KAl(SO4)2,9.57752,3
CaCl2,9.65291,3
RbAuBr3,1.4602899999999999,3
Te4MoBr,1.488,3
K2Te2Pt,1.49627,3
Ba3(Si2P3)2,1.49254,3
LaS2,1.4881900000000001,3
CdCl2,5.98304,3
SrSeO3,6.0035,3
K2TeO3,6.02462,3
Li2TeO3,6.00041,3
CsPbF3,6.0247,3
Li2BeSiO4,9.66498,3
SiO2,9.74003,3
BaClF,9.84877,3
YPO4,9.750879999999999,3
NaSnP,1.48648,3
VCu3Se4,1.4913699999999999,3
Hg2As3Br,1.46854,3
CuSbSe2,1.45736,3
Ba2FeMoO6,1.49301,3
Li2SnO3,6.014810000000001,3
LaBr3,6.06487,3
Ba2YTaO6,6.13329,3
BaZrO3,6.07996,3
Ta2Zn3O8,6.08563,3
TlBF4,9.75583,3
K2ZrF6,9.9195,3
GeF4,9.951030000000001,3
BaZr2F10,9.96935,3
LaPO4,9.957370000000001,3
FeSi2,1.4688800000000002,3
CsAuCl3,1.56328,3
Ca3BiN,1.64144,3
NaSe,1.5589600000000001,3
MgAs4,1.59324,3
HfTe3O8,6.115279999999999,3
K2MoO4,6.11538,3
KBrO3,6.2156400000000005,3
BeAlH5,6.1761099999999995,3
KReO4,6.18211,3
SiO2,10.078700000000001,3
K2GeF6,10.2713,3
Rb2GeF6,10.5386,3
CsBe2BO3F2,10.7183,3
Cs2NaAlF6,10.793,3
Rb2Te3,1.56322,3
RbAs,1.56374,3
PdI2,1.59282,3
BaAg2GeS4,1.57971,3
CuTe2Br,1.64126,3
NaLiS,6.21297,3
SrWO4,6.18606,3
AsCl3,6.3185,3
KAsO2,6.347720000000001,3
BaN6,6.32601,3
KRb2GaF6,11.0012,3
BeO,11.0546,3
KBe3ZnF9,11.175,3
BeSO4,11.352,3
Li2CaHfF8,11.3706,3
KTe,1.69405,3
NaInTe2,1.7208800000000002,3
AuClO,1.7235999999999998,3
YAgTe2,1.66239,3
Zn(GaTe2)2,1.6957200000000001,3
TaAlO4,6.32322,3
CsMgH3,6.280069999999999,3
Rb2MoO4,6.25529,3
Ca2BN2F,6.26051,3
Rb3AlO3,6.37833,3
Cs2CaF4,11.6857,3
KF,12.239,3
NaF,12.4101,3
CsCaF3,12.5319,3
KMgF3,12.7467,3
TeAuBr8,1.74665,3
Na2AsAu,1.6988699999999999,3
KNa4GeAs3,1.69722,3
Ca(RhO2)2,1.65378,3
CdAg4Ge2S7,1.72186,3
GeF2,6.42546,3
Ba3NaTaO6,6.4193999999999996,3
BaSeO3,6.4469899999999996,3
PCl3,6.54957,3
Al2ZnO4,6.52809,3
Cs2NaAl3F12,12.7042,3
LiPF6,12.8451,3
BaSiF6,12.9233,3
SrAlF5,13.040899999999999,3
NaCaAlF6,13.186399999999999,3
NaCuO2,1.65279,3
ReSe2,1.65666,3
RuS2,1.74085,3
NaHfCuSe3,1.68148,3
Ba(InTe2)2,1.8292899999999999,3
MgSiN2,6.4611,3
Zn4P6SN12,6.5310299999999994,3
SrCdP2O7,6.53467,3
RbBrO3,6.5105900000000005,3
Rb2TiO3,6.48844,3
K2SiF6,13.431299999999998,3
Na2LiBe2F7,13.476799999999999,3
SiF4,14.0038,3
CF4,16.028200000000002,3
KAuSe2,1.7923699999999998,3
KAgSe,1.81906,3
NaSbS2,1.82064,3
RbTe,1.77329,3
NaGe,1.7986600000000001,3
MgO2,6.57009,3
Sr2YSbO6,6.59614,3
Na2SeO4,6.64755,3
Zr4Cd(PO4)6,6.620010000000001,3
SnF4,6.641970000000001,3
Sr2Pb,0.11622299999999999,3
Rh2S3,0.14281,3
K2MnSe2,0.127662,3
Li2MnO3,0.14449299999999998,3
Tl4Te3Pb,0.165212,3
BaCuTeF,1.8483399999999999,3
TlPt2S3,1.7885499999999999,3
RbCuPdSe5,1.75242,3
LaCuSe2,1.76045,3
CuRhO2,1.79526,3
BaBAsO5,6.58891,3
K2NaTlF6,6.65901,3
KNa2BO3,6.6680399999999995,3
BaGeO3,6.72184,3
ScNiSb,0.191663,3
RbMnBr3,0.176861,3
CaAgAs,0.22049000000000002,3
Cu2GeS3,0.159021,3
CuAgO2,0.159049,3
BaYAgTe3,1.89197,3
Zn(InSe2)2,1.9330399999999999,3
Au2O3,1.8789200000000001,3
NbCl4,1.93906,3
Sc2(SeO3)3,6.7317,3
HfCl4,6.683560000000001,3
SrZrO3,6.74275,3
KHSeO3,6.77277,3
RbLaO2,6.76617,3
ZrSnTe,0.207079,3
CaSbAu,0.16737100000000002,3
Nb3I8,0.232454,3
MoCl3,0.276974,3
MoSe2,1.8912,3
PdF4,1.88561,3
P4Ru,1.88187,3
BaSe2,1.8919300000000001,3
