formula,BG,fidelity
Ba5(GaSe4)2,2.51,5
Ba5Al2Ge7,0.0,5
Ba5Bi3,0.0,5
Ba5Cd(Ga2Se5)3,2.6,5
Ba5Ga6GeP12,1.39,5
Ba5Ga6SnP12,1.21,5
Ba5Ge3,0.0,5
Ba5In4Bi5,0.0,5
Ba5In4Te4S7,2.13,5
Ba5Sb3,0.0,5
Ba5V3O12F,3.85,5
Ba6Al4B14O33,3.44,5
Ba6Ga2SnSe11,1.99,5
Ba6In2NF,0.0,5
Ba6Sn6Se13,1.52,5
Ba7(SnS3)5,2.29,5
Ba7B3O9F5,4.94,5
Ba7Ga5AgS15,2.6,5
Ba7Ru4Br2O15,0.0,5
Ba8Al10B12O41,3.1,5
Ba8Hg4Se7S5,1.98,5
Ba8Sn4S15,2.31,5
Ba8Ta7O24,0.0,5
BaAg,0.0,5
BaAg2,0.0,5
BaAgSbS3,2.2,5
BaAl2,0.0,5
BaAl4Se7,3.4,5
BaAlCu4O7,0.0,5
BaAu(IO3)5,2.32,5
BaAu2,0.0,5
BaB6,2.64,5
BaBClF4,6.89,5
BaBSbS4,2.34,5
BaBiClO2,3.71,5
BaCaB2O5,5.6,5
BaCaSn3,0.0,5
BaCdSnS4,2.3,5
BaCu2SnSe4,0.48,5
BaCuSbS3,2.0,5
BaCuSbSe3,1.6,5
BaCuTeF,2.3,5
BaDy2CuO5,0.0,5
BaEu2Mn2O7,0.0,5
BaGa2GeS6,3.23,5
BaGa2SiS6,3.75,5
BaGa2SiSe6,2.88,5
BaGa4S7,3.54,5
BaGa4Se7,2.64,5
BaGe2,1.0,5
BaGe3Pt,0.0,5
BaGe4(IrS3)2,1.54,5
BaGe4(IrSe3)2,1.33,5
BaGe4(RhSe3)2,1.09,5
BaHgS2,1.93,5
BaHgSe2,1.56,5
BaIn2(P2O7)2,3.97,5
BaIn2Ir,0.0,5
BaLa2CoS5,0.0,5
BaLa2In2S7,1.87,5
BaLa2In2Se7,1.66,5
BaLa2Te5O14,3.81,5
BaLi4,0.0,5
BaMn4O7,0.0,5
BaMn4ZnO8,0.0,5
BaMnO3,0.0,5
BaNa2GeS4,3.7,5
BaNa2GeSe4,2.25,5
BaNa2SnS4,3.27,5
BaNa2SnSe4,2.46,5
BaNaB5O9,4.78,5
BaNb4O6,0.0,5
BaO,4.8,5
BaPd(IO3)4,1.97,5
BaPdSe6,2.15,5
BaPrO3,2.0,5
BaPt5,0.0,5
BaReH9,3.44,5
BaS,3.88,5
BaSi,0.0,5
BaSi2,1.3,5
BaSn2S5,2.35,5
BaSn3,0.0,5
BaSnO3,3.1,5
BaTaNO2,1.78,5
BaTbMn2O6,0.0,5
BaTe,3.4,5
BaTeMo2O9,3.12,5
BaTh3,0.0,5
BaTi14O28,0.0,5
BaTi4O7,0.0,5
BaTi4O8,0.0,5
BaTl(MoO3)2,0.0,5
BaTl3,0.0,5
BaUSe3,1.0,5
BaV2SeO8,2.13,5
BaYb2O4,0.0,5
BaYbSn3,0.0,5
BaZn(MoO2)4,0.0,5
BaZn5,0.0,5
BaZnGeSe4,2.46,5
BaZnSO,3.9,5
BaZnSiSe4,2.71,5
Be12Pt,0.0,5
Be22Re,0.0,5
Be2HgTe,0.0,5
Be2W,0.0,5
Be3N2,3.8,5
Be3Sb2,0.67,5
BeAlB,0.0,5
BeCu,0.0,5
BeFe2Si,0.0,5
BeGaO3,0.0,5
BeGaRh2,0.0,5
BeO,10.39,5
BePd2,0.0,5
BePd3,0.0,5
BeS,4.17,5
BeSe,4.0,5
BeSiOs2,0.0,5
BeSiRu2,0.0,5
BeTcSe,0.0,5
BeTe,2.89,5
Bi0.002Te0.003Pb0.999Se0.999,0.79,5
Bi0.04Te0.06Pb0.98Se0.98,0.28,5
Bi0.2Sb1.8Te3,0.28,5
Bi0.2Te0.3Pb0.9Se0.9,0.25,5
Bi0.4Sb1.6Te3,0.21,5
Bi0.4Te0.6Pb0.8Se0.8,0.22,5
Bi0.6Sb1.4Te3,0.2,5
Bi1.4Sb0.6Te3,0.17,5
Bi1.6Sb0.4Te3,0.16,5
Bi1.8Sb0.2Te3,0.15,5
Bi1.98Sb0.02Te3,0.14,5
Bi12PO20,3.25,5
Bi12Rh12O41,0.0,5
Bi1Sb0.15,0.02,5
Bi2(BO3)3,0.0,5
Bi2(MoO4)3,2.9,5
Bi2(PO4)3,0.0,5
Bi24BO39,2.91,5
Bi2AsClO4,3.43,5
Bi2CO5,3.42,5
Bi2I4O13,3.3,5
Bi2Mo2Se2O13,3.15,5
Bi2O5,0.0,5
Bi2Pd3S2,0.0,5
Bi2Pt,0.0,5
Bi2SI2O11,3.74,5
Bi2Se3,0.35,5
Bi2SeI2O11,3.7,5
Bi2Te0.03Se2.97,0.27,5
Bi2Te0.1Se2.9,0.78,5
Bi2Te0.3Se2.7,0.24,5
Bi2Te0.45Se2.55,0.2,5
Bi2Te0.4Se2.6,0.7,5
Bi2Te0.6Se2.4,0.28,5
Bi2Te0.9Se2.1,0.28,5
Bi2Te1.2Se1.8,0.28,5
Bi2Te1.5Se1.5,0.29,5
Bi2Te2.1Se0.9,0.29,5
Bi2Te2.4Se0.6,0.25,5
Bi2Te2.7Se0.3,0.2,5
Bi2Te2.97Se0.03,0.15,5
Bi2Te2SO10,3.6,5
Bi2Te2Se,0.3,5
Bi2Te3,0.25,5
Bi3BTeO9,2.6,5
Bi3I4O13F3,3.7,5
Bi3Se2NO11,3.59,5
Bi4I,0.0,5
Bi4Pb7Se13,0.29,5
Bi4Pd(SeO3)4,2.06,5
Bi5IO7,2.76,5
Bi7O5F11,4.05,5
Bi8Te7S5,0.4,5
Bi9S6O7.5,1.27,5
BiAs2Os,0.0,5
BiBPbO4,3.2,5
BiBr3,2.66,5
BiBrO,2.92,5
BiClO,3.46,5
BiIO3F2,3.97,5
BiO,0.0,5
BiP3(PbO4)3,3.7,5
BiPO4,3.85,5
BiPb2S2I3,1.6,5
BiPbClO2,2.45,5
BiPd,0.0,5
BiSBr,1.88,5
BiSCl,1.89,5
BiSI,1.56,5
BiSbTe3,0.19,5
BiSe,0.4,5
BiSeI,1.28,5
BiSeO3F,3.83,5
BiTeI,0.46,5
BiTeNO6,3.62,5
CBr4,3.7,5
CI4,2.26,5
Ca(AgGe)2,0.0,5
Ca(Al4Co)2,0.0,5
Ca(AlZn)2,0.0,5
Ca(BC)2,0.0,5
Ca(BIr)2,0.0,5
Ca(BiO2)2,3.08,5
Ca(CoGe)2,0.0,5
Ca(CoS2)4,0.0,5
Ca(GdS2)2,2.55,5
Ca(GeRh)2,0.0,5
Ca(LaS2)2,2.7,5
Ca(MnAs)2,0.0,5
Ca(NdS2)2,2.7,5
Ca(Ni2O3)2,0.0,5
Ca(PrS2)2,2.9,5
Ca(SiPd)2,0.0,5
Ca(SmS2)2,2.05,5
Ca(TiS2)4,0.0,5
Ca10Ge16(B2O17)3,5.47,5
Ca11Bi10,0.0,5
Ca11Ga7,0.0,5
Ca2Bi2O5,3.34,5
Ca2CdAs2,0.95,5
Ca2CdPb,0.0,5
Ca2Co9O13,0.0,5
Ca2CuWO6,0.0,5
Ca2Ge,1.0,5
Ca2GeN2,0.0,5
Ca2Mn9O13,0.0,5
Ca2MnAlO5,0.0,5
Ca2NiIrO6,0.0,5
Ca2Os2O7,0.0,5
Ca2PbAu2,0.0,5
Ca2ScSbO6,3.68,5
Ca2Si,1.9,5
Ca2SmTaO6,3.45,5
Ca2Sn,0.9,5
Ca2Sn2F3,0.0,5
Ca2SnS4,2.32,5
Ca2Ti9O13,0.0,5
Ca2TlCd,0.0,5
Ca2ZnRh,0.0,5
Ca3(GaPt)2,0.0,5
Ca3Al2Ge3,0.0,5
Ca3Au,0.0,5
Ca3Au4,0.0,5
Ca3Bi(PO4)3,4.2,5
Ca3BiAs,0.0,5
Ca3BiSb,0.0,5
Ca3Cu2(ClO2)2,0.0,5
Ca3In,0.0,5
Ca3La2(SnS4)3,1.45,5
Ca3N2,1.55,5
Ca3PbN,0.0,5
Ca3Sb2,1.4,5
Ca3SbN,0.0,5
Ca3Sn2S7,0.0,5
Ca3Ti2(SiO4)3,1.65,5
Ca3TlN,0.0,5
Ca3Zr17O37,0.0,5
Ca4Al3O10,0.0,5
Ca4Bi6O13,2.76,5
Ca5(Bi7O13)2,2.6,5
Ca5Au2,0.0,5
Ca5B3O9F,6.53,5
Ca5Ir,0.0,5
Ca5Sb3,0.0,5
Ca5Sn4S13,0.0,5
Ca6Ag16N,0.0,5
Ca6Cu2Sn7,0.0,5
CaAgF5,0.0,5
CaAu5,0.0,5
CaB6,4.5,5
CaCdPd2,0.0,5
CaCdSi,0.0,5
CaCu5,0.0,5
CaEu2O3,0.0,5
CaEuO2,0.0,5
CaF2,9.92,5
CaGa3Ni2,0.0,5
CaGaAu3,0.0,5
CaGaGe,0.0,5
CaGe2,0.0,5
CaHfZn,0.0,5
CaHg2,0.0,5
CaI2,5.98,5
CaIn2Ir,0.0,5
CaIn4Ir,0.0,5
CaInAu,0.0,5
CaInPt,0.0,5
CaIrO3,0.0,5
CaMg2N2,3.25,5
CaMgSn,0.0,5
CaMnSn,0.0,5
CaNi5,0.0,5
CaOsO3,0.0,5
CaPb,0.0,5
CaPd3C,0.0,5
CaPrZn2,0.0,5
CaSnO3,4.4,5
CaTaNO2,2.4,5
CaTi4O8,0.0,5
CaTiO2,0.0,5
CaVO2,0.0,5
CaYbInSe4,0.0,5
CaZn2,0.0,5
CaZn3,0.0,5
CaZn3Ni2,0.0,5
CaZn5,0.0,5
CaZnSO,3.7,5
Cd(GaS2)2,3.4,5
Cd(In15Te23)2,1.17,5
Cd(PS2)2,3.76,5
Cd0.01Ga0.99Sb0.99Te0.01,0.72,5
Cd0.01Hg0.99Se1,1.72,5
Cd0.01In0.99Te0.01As0.99,0.76,5
Cd0.02In0.98Te0.02As0.98,0.73,5
Cd0.03In0.97Te0.03As0.97,0.71,5
Cd0.04In0.96Te0.04As0.96,0.69,5
Cd0.05Ga0.95Sb0.95Te0.05,0.74,5
Cd0.05In0.95Te0.05As0.95,0.68,5
Cd0.06In0.94Te0.06As0.94,0.68,5
Cd0.07In0.93Te0.07As0.93,0.68,5
Cd0.1Ga0.9Sb0.9Te0.1,0.78,5
Cd0.1In0.9Te0.1As0.9,0.69,5
Cd0.204Hg0.796Te1,0.06,5
Cd0.23Hg0.77Te1,0.12,5
Cd0.28Hg0.72Te1,0.21,5
Cd0.2Ga0.8Sb0.8Te0.2,0.8,5
Cd0.2In2.4Ag0.4Te4,0.42,5
Cd0.35Hg0.65Te1,0.28,5
Cd0.37Hg0.63Te1,0.35,5
Cd0.3Hg0.7Se1,1.1,5
Cd0.3Hg0.7Te1,0.27,5
Cd0.4Hg0.6Se1,0.95,5
Cd0.5Hg0.5Se1,0.8,5
Cd0.5In2.25Ag0.25Te4,0.39,5
Cd0.5In2.2Ag0.4Te4,0.19,5
Cd0.6Hg0.4Se1,0.7,5
Cd0.75In2.1Ag0.2Te4,0.54,5
Cd0.7Hg0.3Se1,0.55,5
Cd0.8Hg0.2Se1,0.45,5
Cd0.8In2.1Ag0.1Te4,0.29,5
Cd0.99Ga0.01Sb0.01Te0.99,1.35,5
Cd0.99Hg0.01Se1,0.29,5
Cd0.9Hg0.1Se1,0.35,5
Cd12Ge17(B4O29)2,4.29,5
Cd13I28,0.0,5
Cd1Se0.01S0.99,2.4,5
Cd1Se0.2S0.8,2.23,5
Cd1Se0.35S0.65,2.13,5
Cd1Se0.45S0.55,2.05,5
Cd1Se0.65S0.35,1.93,5
Cd1Se0.99S0.01,1.68,5
Cd2AgRh,0.0,5
Cd2InAgTe3,0.47,5
Cd2InCuTe3,0.7,5
Cd2InCuTe4,0.85,5
Cd2PbO4,0.0,5
Cd3AgPS6,2.56,5
Cd3Bi(PO4)3,3.9,5
Cd3Bi2,0.2,5
Cd3In2(Te2S)2,1.23,5
Cd3P2,0.5,5
Cd3Sb2,0.3,5
Cd3Te2MoO10,3.81,5
Cd4P2Br3,2.19,5
Cd4P2Cl3,2.17,5
Cd4P2I3,2.17,5
Cd4Sb2I3,1.83,5
Cd4Sb3,1.25,5
Cd5Ga2(Te3S)2,1.29,5
Cd6P7,0.85,5
Cd8B5O15F,3.14,5
CdAg,0.0,5
CdAg2(PS3)2,2.49,5
CdAg2GeS4,2.32,5
CdAsPd5,0.0,5
CdAuO2,0.0,5
CdBiClO2,3.08,5
CdBr2,4.47,5
CdCl2,5.7,5
CdCu(SeO3)2,3.33,5
CdCu2GeS4,2.05,5
CdCu2GeSe4,1.2,5
CdCu2SnS4,1.37,5
CdCu2SnSe4,0.96,5
CdF2,6.0,5
CdHIO4,4.35,5
CdHg4(AsI2)2,1.45,5
CdHg6(As2Br3)2,1.89,5
CdI2,3.8,5
CdIClO3,4.3,5
CdIn,0.6,5
CdIn8Te13,1.02,5
CdInCuSe3,1.66,5
CdO,2.3,5
CdP4PbO12,4.85,5
CdPd,0.0,5
CdPt,0.0,5
CdRhF6,0.0,5
CdSb2Se3Br2,1.4,5
CdSb4MoO10,3.4,5
CdSnO3,3.0,5
Ce(AlZn)2,0.0,5
Ce(BC)2,0.0,5
Ce(CoAs)2,0.0,5
Ce(CoB)4,0.0,5
Ce(CuSb)2,0.0,5
Ce(HO)3,0.0,5
Ce(InS2)3,1.11,5
Ce(MnGe)2,0.0,5
Ce(MnSi)2,0.0,5
Ce(PPt2)2,0.0,5
Ce(SiAu)2,0.0,5
Ce(SiNi)2,0.0,5
Ce(SiPd)2,0.0,5
Ce1.3Lu0.7S3,1.25,5
Ce10Se14O,1.93,5
Ce15B8N25,3.5,5
Ce1Mn0.5Se1O1,2.01,5
Ce2(SbPd3)3,0.0,5
Ce2(SnSe3)3,0.3,5
Ce2Al2Co15,0.0,5
Ce2Co5B2,0.0,5
Ce2CrN3,0.0,5
Ce2Cu(NO)2,0.0,5
Ce2Fe(SeO)2,0.64,5
Ce2Fe17,0.0,5
Ce2Ge2Se7,1.1,5
Ce2GeSe5,1.7,5
Ce2S2O,0.0,5
Ce2S3,1.12,5
Ce2Sb,0.0,5
Ce2Se3,1.75,5
Ce2SiSeO4,0.0,5
Ce2Ti2O7,0.0,5
Ce2ZnNi2,0.0,5
Ce3(Al3Ru)4,0.0,5
Ce3Al,0.0,5
Ce3AlC,0.0,5
Ce3B2(ClO2)3,0.0,5
Ce3In3Ru2,0.0,5
Ce3LuSe6,1.1,5
Ce3MnAlS7,0.0,5
Ce3MoO7,2.0,5
Ce3NbS3O4,0.0,5
Ce3Pd5,0.0,5
Ce3SiPt5,0.0,5
Ce3Ta(ClO2)3,0.0,5
Ce3TaO7,0.0,5
Ce4(GeS4)3,2.3,5
Ce4Bi3,0.0,5
Ce4FeSe6O,0.0,5
Ce4InSbSe9,1.69,5
Ce4Si3Rh4,0.0,5
Ce4Te7,0.5,5
Ce5(SiN3)3,0.0,5
Ce5CuSe8,0.0,5
Ce5Ge3,0.0,5
Ce5Si3,0.0,5
Ce6B2(CBr)3,0.0,5
Ce8Sb2S15,1.99,5
Ce8U2O21,0.0,5
Ce9SmO20,0.0,5
CeAgSn,0.0,5
CeAl2Pd5,0.0,5
CeAl2Pt3,0.0,5
CeAl3Ni2,0.0,5
CeAlO3,0.0,5
CeAlSi2,0.0,5
CeAsPd,0.0,5
CeAsSe,0.0,5
CeB2Ir3,0.0,5
CeBC,0.0,5
CeBiW2O9,2.34,5
CeCd2Ag,0.0,5
CeCdAu2,0.0,5
CeCoGeH,0.0,5
CeF3,4.85,5
CeGaO3,0.0,5
CeHSe,0.0,5
CeHg,0.0,5
CeInIr,0.0,5
CeIr5,0.0,5
CeLu3,0.0,5
CeMg2Ag,0.0,5
CeMgAg2,0.0,5
CeMgNi4,0.0,5
CeMgPt,0.0,5
CeMgZn2,0.0,5
CeMoO4F,2.52,5
CeN,0.7,5
CeNbO4,0.0,5
CeO2,3.41,5
CeOs2,0.0,5
CePd5,0.0,5
CePrO2,0.0,5
CeRh,0.0,5
CeSI,0.0,5
CeSbO3,0.0,5
CeScO3,3.2,5
CeSi2Ni,0.0,5
CeSi2Pt,0.0,5
CeSiI,0.0,5
CeSiIr,0.0,5
CeSiOs,0.0,5
CeTaN2O,1.9,5
CeTl2P2S7,2.4,5
CeTl3,0.0,5
CeTlZn,0.0,5
CeZnPO,0.0,5
Co(PO3)4,0.0,5
Co(WO4)2,0.0,5
Co1Te1.88,0.2,5
Co2B4Mo,0.0,5
Co2Ge,0.0,5
Co2O3,0.0,5
Co2Te3O8,3.6,5
Co3H,0.0,5
Co3Se4,0.0,5
Co3W,0.0,5
Co5Ge7,0.0,5
Co5RuO8,0.0,5
Co7Mo6,0.0,5
Co7Re17O48,0.0,5
CoAs3,0.4,5
CoAsRh,0.0,5
CoAsS,0.6,5
CoAsSe,0.2,5
CoCu2Sn,0.0,5
CoGe,0.0,5
CoH2(SN)4,0.0,5
CoMoP2,0.0,5
CoN,0.0,5
CoOF,0.0,5
CoP2,0.35,5
CoP3,0.45,5
CoPS,0.4,5
CoSb2,0.17,5
CoSb3,0.49,5
Cr(FeSe2)2,0.0,5
Cr(MoS2)2,0.0,5
Cr10Sb3Te7,0.0,5
Cr2CuS4,0.0,5
Cr2CuTe4,0.0,5
Cr2GeC,0.0,5
Cr2HO4,0.0,5
